order_id,order_date,region,category,units,unit_price,customer_age,discount,revenue,month
ORD-01930,2023-03-07,East,Clothing,4,8.91,25.0,0.15,30.29,2023-03
ORD-01931,2023-12-19,North,Electronics,1,82.63,27.0,0.24,62.8,2023-12
ORD-01932,2024-09-01,North,Home,1,8.32,25.0,0.29,5.91,2024-09
ORD-01933,2024-11-27,West,Home,5,64.9,51.0,0.32,220.66,2024-11
ORD-01934,2023-04-18,East,Books,1,38.77,33.0,0.18,31.79,2023-04
ORD-01935,2023-04-30,South,Electronics,4,46.03,41.0,0.14,158.34,2023-04
ORD-01936,2023-09-30,South,Electronics,7,134.75,62.0,0.09,858.36,2023-09
ORD-01937,2024-02-10,North,Home,1,39.04,38.0,0.27,28.5,2024-02
ORD-01938,2024-12-02,North,Electronics,7,67.03,46.0,0.19,380.06,2024-12
ORD-01939,2023-06-01,North,Electronics,7,39.19,44.0,0.19,222.21,2023-06
ORD-01940,2023-05-01,West,Books,7,77.85,31.0,0.12,479.56,2023-05
ORD-01941,2023-07-05,North,Sports,7,70.99,51.0,0.49,253.43,2023-07
ORD-01942,2024-10-01,West,Home,9,64.93,28.0,0.31,403.22,2024-10
ORD-01943,2023-01-22,North,Electronics,1,117.25,54.0,0.16,98.49,2023-01
ORD-01944,2023-10-05,North,Sports,2,18.78,31.0,0.38,23.29,2023-10
ORD-01945,2023-03-28,South,Home,4,14.68,32.0,0.18,48.15,2023-03
ORD-01946,2023-04-25,South,Books,8,26.26,25.0,0.28,151.26,2023-04
ORD-01947,2024-11-01,West,Electronics,10,71.22,27.0,0.09,648.1,2024-11
ORD-01948,2023-01-02,West,Home,11,86.35,33.0,0.2,759.88,2023-01
ORD-01949,2023-08-24,West,Electronics,7,3.75,37.0,0.73,7.09,2023-08
ORD-01950,2024-10-31,North,Books,5,85.64,35.0,0.1,385.38,2024-10
ORD-01951,2024-03-20,West,Clothing,5,188.06624999999997,32.0,0.07,874.51,2024-03
ORD-01952,2023-02-22,North,Sports,1,50.75,47.0,0.22,39.58,2023-02
ORD-01953,2023-12-06,West,Electronics,6,157.87,43.0,0.18,776.72,2023-12
ORD-01954,2024-12-10,South,Books,6,81.74,30.0,0.08,451.2,2024-12
ORD-01955,2023-10-20,South,Electronics,3,147.01,32.0,0.17,366.05,2023-10
ORD-01956,2024-01-22,North,Books,9,130.72,35.0,0.09,1070.6,2024-01
ORD-01957,2024-01-24,North,Home,9,50.77,56.0,0.12,402.1,2024-01
ORD-01958,2024-04-27,North,Sports,4,108.1,37.0,0.07,402.13,2024-04
ORD-01959,2023-05-17,West,Books,11,50.69,29.0,0.31,384.74,2023-05
ORD-01960,2024-09-05,West,Clothing,2,169.66,24.0,0.17,281.64,2024-09
ORD-01961,2024-12-23,West,Electronics,11,54.05,20.0,0.05,564.82,2024-12
ORD-01962,2023-04-15,North,Home,9,88.94,42.0,0.39,488.28,2023-04
ORD-01963,2024-08-21,East,Home,3,188.06624999999997,37.0,0.17,468.28,2024-08
ORD-01964,2024-08-20,North,Electronics,8,91.4,53.0,0.08,672.7,2024-08
ORD-01965,2024-06-26,South,Home,4,47.12,50.0,0.31,130.05,2024-06
ORD-01966,2023-09-29,South,Clothing,9,23.88,67.0,0.54,98.86,2023-09
ORD-01967,2023-12-09,North,Clothing,2,18.93,37.0,0.19,30.67,2023-12
ORD-01968,2024-09-05,East,Electronics,3,85.37,35.0,0.3,179.28,2024-09
ORD-01969,2023-04-22,North,Clothing,4,60.67,22.0,0.27,177.16,2023-04
ORD-01970,2024-08-28,South,Clothing,3,26.64,46.0,0.23,61.54,2024-08
ORD-01971,2024-11-04,East,Electronics,4,101.04,39.0,0.24,307.16,2024-11
ORD-01972,2024-05-13,North,Home,7,100.18,46.0,0.1,631.13,2024-05
ORD-01973,2023-09-07,West,Clothing,7,59.94,24.0,0.58,176.22,2023-09
ORD-01974,2024-02-13,South,Electronics,7,150.9,42.0,0.06,992.92,2024-02
ORD-01975,2023-02-06,West,Home,3,15.97,40.0,0.09,43.6,2023-02
ORD-01976,2024-11-12,East,Electronics,3,48.39,40.0,0.26,107.43,2024-11
ORD-01977,2023-09-08,East,Sports,11,91.09,30.0,0.16,841.67,2023-09
ORD-01978,2023-02-11,East,Home,3,29.14,52.0,0.47,46.33,2023-02
ORD-01979,2024-08-03,West,Sports,2,107.25,63.0,0.09,195.2,2024-08
ORD-01980,2024-04-25,East,Sports,5,126.87,25.0,0.12,558.23,2024-04
ORD-01981,2024-03-31,North,Sports,1,66.39500000000001,47.0,0.08,61.08,2024-03
ORD-01982,2023-02-09,North,Home,4,153.97,37.0,0.34,406.48,2023-02
ORD-01983,2024-07-02,East,Home,10,87.66,46.0,0.09,797.71,2024-07
ORD-01984,2024-04-10,North,Books,3,66.39500000000001,16.0,0.35,129.47,2024-04
ORD-01985,2024-08-03,North,Electronics,8,20.36,32.0,0.27,118.9,2024-08
ORD-01986,2024-08-27,North,Sports,6,116.14,22.0,0.16,585.35,2024-08
ORD-01987,2023-06-04,South,Clothing,4,66.39500000000001,35.0,0.13,231.05,2023-06
ORD-01988,2023-06-03,North,Electronics,8,87.56,48.0,0.21,553.38,2023-06
ORD-01989,2024-11-06,East,Clothing,7,66.39500000000001,16.0,0.27,339.28,2024-11
ORD-01990,2024-01-24,West,Clothing,4,63.93,34.0,0.33,171.33,2024-01
ORD-01991,2023-11-17,West,Electronics,3,112.99,32.0,0.29,240.67,2023-11
ORD-01992,2023-07-29,South,Books,11,44.88,57.0,0.11,439.38,2023-07
ORD-01993,2024-04-12,South,Electronics,2,153.33,43.0,0.38,190.13,2024-04
ORD-01994,2024-07-05,East,Sports,11,92.43,24.0,0.14,874.39,2024-07
ORD-01995,2023-01-02,South,Home,6,29.21,32.0,0.3,122.68,2023-01
ORD-01996,2024-02-08,East,Books,11,21.76,57.0,0.16,201.06,2024-02
ORD-01997,2024-12-27,North,Clothing,4,35.73,47.0,0.28,102.9,2024-12
ORD-01998,2023-07-25,West,Electronics,7,61.89,27.0,0.43,246.94,2023-07
ORD-01999,2023-07-25,North,Electronics,7,162.16,35.0,0.25,851.34,2023-07
